"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"OF","Kirk Nieuwenhuis",3500,"Cin@Mil 08:10PM ET",4.976,"Mil"
"1B","Justin Bour",3500,"Mia@Atl 07:35PM ET",6.951,"Mia"
"1B/OF","Mark Canha",3500,"Det@Oak 10:05PM ET",3.625,"Oak"
"3B","Travis Shaw",3500,"Bos@Tor 07:07PM ET",8.702,"Bos"
"3B/OF","Jose Ramirez",3500,"Bal@Cle 07:10PM ET",6.846,"Cle"
"SS","Corey Seager",3500,"LAD@NYM 07:10PM ET",7.787,"LAD"
"OF","Michael Conforto",3500,"LAD@NYM 07:10PM ET",8.048,"NYM"
"OF","Coco Crisp",3400,"Det@Oak 10:05PM ET",7.500,"Oak"
"3B","Martin Prado",3400,"Mia@Atl 07:35PM ET",6.488,"Mia"
"1B/2B","Steve Pearce",3400,"NYY@TB 07:10PM ET",8.000,"TB"
"3B","Danny Valencia",3400,"Det@Oak 10:05PM ET",7.567,"Oak"
"C","Wilson Ramos",3400,"StL@Was 07:05PM ET",7.324,"Was"
"3B","Mike Moustakas",3400,"CWS@KC 08:15PM ET",7.286,"KC"
"OF","Steven Souza Jr.",3400,"NYY@TB 07:10PM ET",7.548,"TB"
"1B","Lucas Duda",3400,"LAD@NYM 07:10PM ET",6.282,"NYM"
"2B/3B","Derek Dietrich",3400,"Mia@Atl 07:35PM ET",6.000,"Mia"
"OF","Leonys Martin",3400,"Min@Sea 10:10PM ET",7.886,"Sea"
"1B/OF","Ben Paulsen",3400,"SF@Col 08:40PM ET",3.724,"Col"
"OF","Michael A. Taylor",3400,"StL@Was 07:05PM ET",5.053,"Was"
"3B","Matt Carpenter",3400,"StL@Was 07:05PM ET",8.913,"StL"
"OF","Domingo Santana",3400,"Cin@Mil 08:10PM ET",5.385,"Mil"
"SS","Nick Ahmed",3400,"SD@Ari 09:40PM ET",4.783,"Ari"
"1B/3B","Alex Rodriguez",3300,"NYY@TB 07:10PM ET",7.286,"NYY"
"1B","Adrian Gonzalez",3300,"LAD@NYM 07:10PM ET",6.556,"LAD"
"2B","Chase Utley",3300,"LAD@NYM 07:10PM ET",7.024,"LAD"
"1B","Mike Napoli",3300,"Bal@Cle 07:10PM ET",8.317,"Cle"
"1B","Prince Fielder",3300,"Pit@Tex 08:05PM ET",5.239,"Tex"
"1B","John Jaso",3300,"Pit@Tex 08:05PM ET",7.098,"Pit"
"3B","Yunel Escobar",3300,"Hou@LAA 10:05PM ET",7.022,"LAA"
"1B","Logan Morrison",3300,"NYY@TB 07:10PM ET",5.053,"TB"
"3B","Evan Longoria",3300,"NYY@TB 07:10PM ET",7.511,"TB"
"OF","Ben Revere",3300,"StL@Was 07:05PM ET",5.842,"Was"
"OF","Brandon Guyer",3300,"NYY@TB 07:10PM ET",8.625,"TB"
"1B","Freddie Freeman",3300,"Mia@Atl 07:35PM ET",7.222,"Atl"
"OF","Jabari Blash",3300,"SD@Ari 09:40PM ET",1.000,"SD"
"2B","Josh Harrison",3300,"Pit@Tex 08:05PM ET",7.378,"Pit"
"OF","Keon Broxton",3300,"Cin@Mil 08:10PM ET",2.778,"Mil"
"OF","Hyun Soo Kim",3300,"Bal@Cle 07:10PM ET",5.429,"Bal"
"OF","Avisail Garcia",3300,"CWS@KC 08:15PM ET",6.639,"CWS"
"OF","Tyler Naquin",3300,"Bal@Cle 07:10PM ET",3.778,"Cle"
"OF","Miguel Sano",3300,"Min@Sea 10:10PM ET",7.044,"Min"
"2B/SS","Jurickson Profar",3300,"Pit@Tex 08:05PM ET",0,"Tex"
"OF","Kevin Kiermaier",3300,"NYY@TB 07:10PM ET",7.079,"TB"
"1B/OF","Ryan Rua",3300,"Pit@Tex 08:05PM ET",6.429,"Tex"
"C","Robinson Chirinos",3200,"Pit@Tex 08:05PM ET",6.200,"Tex"
"2B/OF","Howie Kendrick",3200,"LAD@NYM 07:10PM ET",4.667,"LAD"
"C","Brian McCann",3200,"NYY@TB 07:10PM ET",6.947,"NYY"
"OF","Michael Bourn",3200,"SD@Ari 09:40PM ET",8.000,"Ari"
"OF","Melky Cabrera",3200,"CWS@KC 08:15PM ET",6.917,"CWS"
"3B/SS","Eduardo Nunez",3200,"Min@Sea 10:10PM ET",8.324,"Min"
"OF","Norichika Aoki",3200,"Min@Sea 10:10PM ET",5.932,"Sea"
"1B","Chris Colabello",3200,"Bos@Tor 07:07PM ET",1.400,"Tor"
"2B/SS","Daniel Descalso",3200,"SF@Col 08:40PM ET",6.200,"Col"
"C","Salvador Perez",3200,"CWS@KC 08:15PM ET",7.273,"KC"
"C","Jason Castro",3200,"Hou@LAA 10:05PM ET",5.425,"Hou"
"1B","Justin Smoak",3200,"Bos@Tor 07:07PM ET",4.822,"Tor"
"OF","Reymond Fuentes",3200,"CWS@KC 08:15PM ET",3.833,"KC"
"OF","Stephen Piscotty",3200,"StL@Was 07:05PM ET",8.894,"StL"
"2B/3B","Phil Gosselin",3200,"SD@Ari 09:40PM ET",2.351,"Ari"
"1B/OF","Whit Merrifield",3200,"CWS@KC 08:15PM ET",6.333,"KC"
"3B/SS","Taylor Motter",3200,"NYY@TB 07:10PM ET",7.000,"TB"
"OF","Kevin Pillar",3200,"Bos@Tor 07:07PM ET",5.792,"Tor"
"SS","Ketel Marte",3200,"Min@Sea 10:10PM ET",6.875,"Sea"
"SS","Brad Miller",3200,"NYY@TB 07:10PM ET",6.146,"TB"
"3B/OF","Adonis Garcia",3200,"Mia@Atl 07:35PM ET",5.071,"Atl"
"OF","Yasiel Puig",3200,"LAD@NYM 07:10PM ET",6.277,"LAD"
"C","Russell Martin",3100,"Bos@Tor 07:07PM ET",3.452,"Tor"
"1B","Billy Butler",3100,"Det@Oak 10:05PM ET",2.714,"Oak"
"C","Chris Iannetta",3100,"Min@Sea 10:10PM ET",4.921,"Sea"
"OF","Lonnie Chisenhall",3100,"Bal@Cle 07:10PM ET",5.462,"Cle"
"OF","Jarrod Dyson",3100,"CWS@KC 08:15PM ET",6.111,"KC"
"C","Roberto Perez",3100,"Bal@Cle 07:10PM ET",4.500,"Cle"
"C","Derek Norris",3100,"SD@Ari 09:40PM ET",4.310,"SD"
"1B","Pedro Alvarez",3100,"Bal@Cle 07:10PM ET",4.676,"Bal"
"2B","Brett Lawrie",3100,"CWS@KC 08:15PM ET",7.298,"CWS"
"1B","Ike Davis",3100,"Pit@Tex 08:05PM ET",0,"Tex"
"2B","Logan Forsythe",3100,"NYY@TB 07:10PM ET",8.724,"TB"
"SS","Jordy Mercer",3100,"Pit@Tex 08:05PM ET",6.400,"Pit"
"C","Dustin Garneau",3100,"SF@Col 08:40PM ET",6.273,"Col"
"OF","Corey Dickerson",3100,"NYY@TB 07:10PM ET",5.780,"TB"
"C","Tony Wolters",3100,"SF@Col 08:40PM ET",4.852,"Col"
"C","J.T. Realmuto",3100,"Mia@Atl 07:35PM ET",6.024,"Mia"
"OF","Scott Schebler",3100,"Cin@Mil 08:10PM ET",3.593,"Cin"
"1B","C.J. Cron",3100,"Hou@LAA 10:05PM ET",5.762,"LAA"
"2B","Jose Peraza",3100,"Cin@Mil 08:10PM ET",2.250,"Cin"
"OF","Joey Rickard",3100,"Bal@Cle 07:10PM ET",6.133,"Bal"
"3B","Jung Ho Kang",3100,"Pit@Tex 08:05PM ET",8.813,"Pit"
"1B","Mark Teixeira",3000,"NYY@TB 07:10PM ET",5.214,"NYY"
"C","Martin Maldonado",3000,"Cin@Mil 08:10PM ET",2.786,"Mil"
"2B/SS","Ivan De Jesus Jr.",3000,"Cin@Mil 08:10PM ET",13.565,"Cin"
"OF","Nolan Reimold",3000,"Bal@Cle 07:10PM ET",4.929,"Bal"
"OF","Matt Joyce",3000,"Pit@Tex 08:05PM ET",4.500,"Pit"
"C","Francisco Cervelli",3000,"Pit@Tex 08:05PM ET",6.564,"Pit"
"OF","Alex Gordon",3000,"CWS@KC 08:15PM ET",5.881,"KC"
"3B","David Freese",3000,"Pit@Tex 08:05PM ET",6.333,"Pit"
"1B/3B","Marwin Gonzalez",3000,"Hou@LAA 10:05PM ET",5.231,"Hou"
"2B","Jimmy Paredes",3000,"Bos@Tor 07:07PM ET",6.600,"Tor"
"C","Devin Mesoraco",3000,"Cin@Mil 08:10PM ET",2.438,"Cin"
"C","Stephen Vogt",3000,"Det@Oak 10:05PM ET",5.537,"Oak"
"1B","Mitch Moreland",3000,"Pit@Tex 08:05PM ET",5.786,"Tex"
"3B/SS","Andrew Romine",3000,"Det@Oak 10:05PM ET",1.037,"Det"
"3B","Yangervis Solarte",3000,"SD@Ari 09:40PM ET",7.000,"SD"
"2B","Johnny Giavotella",3000,"Hou@LAA 10:05PM ET",5.816,"LAA"
"C","Josh Phegley",3000,"Det@Oak 10:05PM ET",4.000,"Oak"
"OF","Trayce Thompson",3000,"LAD@NYM 07:10PM ET",6.333,"LAD"
"OF","Jeremy Hazelbaker",3000,"StL@Was 07:05PM ET",5.600,"StL"
"OF","Brian Goodwin",3000,"StL@Was 07:05PM ET",0,"Was"
"SS","Tyler Saladino",3000,"CWS@KC 08:15PM ET",3.818,"CWS"
"OF","Ramon Flores",3000,"Cin@Mil 08:10PM ET",3.171,"Mil"
"OF","Ender Inciarte",3000,"Mia@Atl 07:35PM ET",5.381,"Atl"
"SS","Erik Gonzalez",3000,"Bal@Cle 07:10PM ET",0,"Cle"
"OF","Rafael Ortega",3000,"Hou@LAA 10:05PM ET",6.455,"LAA"
"OF","Steven Moya",3000,"Det@Oak 10:05PM ET",5.222,"Det"
"SS","Marcus Semien",3000,"Det@Oak 10:05PM ET",6.333,"Oak"
"C","James McCann",3000,"Det@Oak 10:05PM ET",3.316,"Det"
"OF","Travis Jankowski",3000,"SD@Ari 09:40PM ET",2.438,"SD"
"OF","Preston Tucker",3000,"Hou@LAA 10:05PM ET",3.273,"Hou"
"OF","Curtis Granderson",2900,"LAD@NYM 07:10PM ET",6.711,"NYM"
"C","Bobby Wilson",2900,"Pit@Tex 08:05PM ET",6.556,"Tex"
"OF","Nick Markakis",2900,"Mia@Atl 07:35PM ET",6.400,"Atl"
"OF","Andre Ethier",2900,"LAD@NYM 07:10PM ET",0,"LAD"
"SS","Asdrubal Cabrera",2900,"LAD@NYM 07:10PM ET",5.826,"NYM"
"3B","Chase Headley",2900,"NYY@TB 07:10PM ET",4.929,"NYY"
"OF","Justin Upton",2900,"Det@Oak 10:05PM ET",5.182,"Det"
"OF","Jon Jay",2900,"SD@Ari 09:40PM ET",6.444,"SD"
"1B","Clint Robinson",2900,"StL@Was 07:05PM ET",2.962,"Was"
"OF","Ezequiel Carrera",2900,"Bos@Tor 07:07PM ET",3.759,"Tor"
"C","Kyle Skipworth",2900,"Cin@Mil 08:10PM ET",0,"Cin"
"1B/3B","Brett Wallace",2900,"SD@Ari 09:40PM ET",4.590,"SD"
"OF","Aaron Hicks",2900,"NYY@TB 07:10PM ET",3.538,"NYY"
"1B/OF","Jerry Sands",2900,"CWS@KC 08:15PM ET",3.611,"CWS"
"1B/3B","Eric Campbell",2900,"LAD@NYM 07:10PM ET",3.308,"NYM"
"2B","Jose Pirela",2900,"SD@Ari 09:40PM ET",1.867,"SD"
"OF","Jake Marisnick",2900,"Hou@LAA 10:05PM ET",1.519,"Hou"
"2B","Brian Dozier",2900,"Min@Sea 10:10PM ET",6.244,"Min"
"OF","Matt den Dekker",2900,"StL@Was 07:05PM ET",2.947,"Was"
"OF","Oswaldo Arcia",2900,"Min@Sea 10:10PM ET",5.846,"Min"
"OF","Eury Perez",2900,"Hou@LAA 10:05PM ET",0,"Hou"
"SS","Jose Iglesias",2900,"Det@Oak 10:05PM ET",4.524,"Det"
"OF","Tyler Holt",2900,"Cin@Mil 08:10PM ET",2.758,"Cin"
"OF","Tyler Collins",2900,"Det@Oak 10:05PM ET",1.000,"Det"
"2B/SS","Trea Turner",2900,"StL@Was 07:05PM ET",0,"Was"
"OF","Manuel Margot",2900,"SD@Ari 09:40PM ET",0,"SD"
"3B","Hector Olivera",2900,"Mia@Atl 07:35PM ET",4.000,"Atl"
"1B","Byung Ho Park",2900,"Min@Sea 10:10PM ET",7.103,"Min"
"3B","Juan Uribe",2800,"Bal@Cle 07:10PM ET",4.657,"Cle"
"1B","Joe Mauer",2800,"Min@Sea 10:10PM ET",6.400,"Min"
"2B/OF","Kelly Johnson",2800,"Mia@Atl 07:35PM ET",3.462,"Atl"
"SS","J.J. Hardy",2800,"Bal@Cle 07:10PM ET",6.136,"Bal"
"OF","Chris Young",2800,"Bos@Tor 07:07PM ET",3.786,"Bos"
"2B","Neil Walker",2800,"LAD@NYM 07:10PM ET",7.295,"NYM"
"OF","Sam Fuld",2800,"Det@Oak 10:05PM ET",0,"Oak"
"1B","Kendrys Morales",2800,"CWS@KC 08:15PM ET",5.111,"KC"
"OF","Brandon Barnes",2800,"SF@Col 08:40PM ET",2.412,"Col"
"OF","Austin Jackson",2800,"CWS@KC 08:15PM ET",5.333,"CWS"
"2B","Jed Lowrie",2800,"Det@Oak 10:05PM ET",5.788,"Oak"
"OF","Paulo Orlando",2800,"CWS@KC 08:15PM ET",6.625,"KC"
"C","Tyler Flowers",2800,"Mia@Atl 07:35PM ET",5.240,"Atl"
"3B","Justin Turner",2800,"LAD@NYM 07:10PM ET",5.778,"LAD"
"OF","Desmond Jennings",2800,"NYY@TB 07:10PM ET",4.528,"TB"
"OF","Juan Lagares",2800,"LAD@NYM 07:10PM ET",2.243,"NYM"
"SS","Alexei Ramirez",2800,"SD@Ari 09:40PM ET",4.667,"SD"
"1B","Yonder Alonso",2800,"Det@Oak 10:05PM ET",4.244,"Oak"
"C","Alex Avila",2800,"CWS@KC 08:15PM ET",3.500,"CWS"
"OF","J.B. Shuck",2800,"CWS@KC 08:15PM ET",0.500,"CWS"
"2B","Starlin Castro",2800,"NYY@TB 07:10PM ET",6.600,"NYY"
"SS","Didi Gregorius",2800,"NYY@TB 07:10PM ET",5.643,"NYY"
"C","Gary Sanchez",2800,"NYY@TB 07:10PM ET",0.000,"NYY"
"1B/OF","Ji-Man Choi",2800,"Hou@LAA 10:05PM ET",1.071,"LAA"
"OF","Josh Bell",2800,"Pit@Tex 08:05PM ET",0,"Pit"
"C/OF","Blake Swihart",2800,"Bos@Tor 07:07PM ET",5.818,"Bos"
"1B","A.J. Reed",2800,"Hou@LAA 10:05PM ET",0,"Hou"
"OF","Byron Buxton",2800,"Min@Sea 10:10PM ET",3.765,"Min"
"3B/OF","Joey Gallo",2800,"Pit@Tex 08:05PM ET",0.000,"Tex"
"OF","Rusney Castillo",2800,"Bos@Tor 07:07PM ET",10.000,"Bos"
"3B/OF","Alex Guerrero",2800,"LAD@NYM 07:10PM ET",0,"LAD"
"OF","Carl Crawford",2700,"LAD@NYM 07:10PM ET",3.478,"LAD"
"1B","Michael Morse",2700,"Pit@Tex 08:05PM ET",0.000,"Pit"
"C","Dioner Navarro",2700,"CWS@KC 08:15PM ET",5.065,"CWS"
"OF","Franklin Gutierrez",2700,"Min@Sea 10:10PM ET",3.750,"Sea"
"2B/3B","Aaron Hill",2700,"Cin@Mil 08:10PM ET",5.773,"Mil"
"3B","Trevor Plouffe",2700,"Min@Sea 10:10PM ET",5.900,"Min"
"C","Josh Thole",2700,"Bos@Tor 07:07PM ET",2.438,"Tor"
"1B/OF","Scott Van Slyke",2700,"LAD@NYM 07:10PM ET",2.750,"LAD"
"1B","Dae-Ho Lee",2700,"Min@Sea 10:10PM ET",5.000,"Sea"
"OF","Alex Presley",2700,"Cin@Mil 08:10PM ET",4.857,"Mil"
"C","Yasmani Grandal",2700,"LAD@NYM 07:10PM ET",5.030,"LAD"
"3B","Ryan Flaherty",2700,"Bal@Cle 07:10PM ET",2.478,"Bal"
"C","Caleb Joseph",2700,"Bal@Cle 07:10PM ET",2.850,"Bal"
"1B/OF","Dustin Ackley",2700,"NYY@TB 07:10PM ET",2.231,"NYY"
"OF","Randal Grichuk",2700,"StL@Was 07:05PM ET",7.000,"StL"
"OF","Kike Hernandez",2700,"LAD@NYM 07:10PM ET",3.275,"LAD"
"OF","Brock Holt",2700,"Bos@Tor 07:07PM ET",6.229,"Bos"
"OF","Alex Dickerson",2700,"SD@Ari 09:40PM ET",2.875,"SD"
"SS","Andrelton Simmons",2700,"Hou@LAA 10:05PM ET",4.194,"LAA"
"OF","Mason Williams",2700,"NYY@TB 07:10PM ET",0,"NYY"
"C","Austin Barnes",2700,"LAD@NYM 07:10PM ET",2.333,"LAD"
"2B/OF","Jace Peterson",2700,"Mia@Atl 07:35PM ET",2.762,"Atl"
"1B/OF","Brandon Moss",2600,"StL@Was 07:05PM ET",6.043,"StL"
"SS","Jhonny Peralta",2600,"StL@Was 07:05PM ET",0,"StL"
"2B/SS","Mike Aviles",2600,"Det@Oak 10:05PM ET",2.111,"Det"
"1B","Adam Lind",2600,"Min@Sea 10:10PM ET",5.667,"Sea"
"OF","Michael Martinez",2600,"Bal@Cle 07:10PM ET",2.875,"Cle"
"C","Hank Conger",2600,"NYY@TB 07:10PM ET",1.640,"TB"
"2B/3B","Chris Coghlan",2600,"Det@Oak 10:05PM ET",4.439,"Oak"
"OF","Cole Gillespie",2600,"Mia@Atl 07:35PM ET",2.462,"Mia"
"1B/3B","Matt Dominguez",2600,"Bos@Tor 07:07PM ET",0.667,"Tor"
"OF","Daniel Nava",2600,"Hou@LAA 10:05PM ET",4.059,"LAA"
"2B/SS","Tim Beckham",2600,"NYY@TB 07:10PM ET",5.118,"TB"
"2B/3B","Gordon Beckham",2600,"Mia@Atl 07:35PM ET",6.160,"Atl"
"OF","Anthony Gose",2600,"Det@Oak 10:05PM ET",4.700,"Det"
"C","Christian Vazquez",2600,"Bos@Tor 07:07PM ET",5.154,"Bos"
"2B","Kolten Wong",2600,"StL@Was 07:05PM ET",4.238,"StL"
"3B","Hernan Perez",2600,"Cin@Mil 08:10PM ET",6.524,"Mil"
"1B/3B","Max Muncy",2600,"Det@Oak 10:05PM ET",4.000,"Oak"
"2B","Carlos Sanchez",2600,"CWS@KC 08:15PM ET",2.364,"CWS"
"SS","Adeiny Hechavarria",2600,"Mia@Atl 07:35PM ET",4.870,"Mia"
"C","Curt Casali",2600,"NYY@TB 07:10PM ET",4.559,"TB"
"2B/SS","Marco Hernandez",2600,"Bos@Tor 07:07PM ET",3.143,"Bos"
"3B","Kaleb Cowart",2600,"Hou@LAA 10:05PM ET",0,"LAA"
"OF","Eddie Rosario",2600,"Min@Sea 10:10PM ET",5.219,"Min"
"OF","Max Kepler",2600,"Min@Sea 10:10PM ET",2.000,"Min"
"3B","Cheslor Cuthbert",2600,"CWS@KC 08:15PM ET",5.000,"KC"
"1B","Jason Rogers",2600,"Pit@Tex 08:05PM ET",2.889,"Pit"
"SS","Chris Taylor",2600,"Min@Sea 10:10PM ET",1.500,"Sea"
"2B","Rob Refsnyder",2600,"NYY@TB 07:10PM ET",9.000,"NYY"
"2B","Tony Kemp",2600,"Hou@LAA 10:05PM ET",3.857,"Hou"
"C","A.J. Pierzynski",2500,"Mia@Atl 07:35PM ET",4.464,"Atl"
"2B","Omar Infante",2500,"CWS@KC 08:15PM ET",5.086,"KC"
"C","Geovany Soto",2500,"Hou@LAA 10:05PM ET",6.000,"LAA"
"OF","Jeff Francoeur",2500,"Mia@Atl 07:35PM ET",4.081,"Atl"
"OF","Matt Holliday",2500,"StL@Was 07:05PM ET",6.717,"StL"
"2B/SS","Sean Rodriguez",2500,"Pit@Tex 08:05PM ET",4.725,"Pit"
"C","Chris Gimenez",2500,"Bal@Cle 07:10PM ET",4.400,"Cle"
"OF","Seth Smith",2500,"Min@Sea 10:10PM ET",6.150,"Sea"
"3B","Pablo Sandoval",2500,"Bos@Tor 07:07PM ET",0.667,"Bos"
"2B/SS","Stephen Drew",2500,"StL@Was 07:05PM ET",2.520,"Was"
"1B/OF","Kyle Blanks",2500,"SF@Col 08:40PM ET",0,"SF"
"OF","Jordan Schafer",2500,"LAD@NYM 07:10PM ET",0,"LAD"
"OF","Shawn O'Malley",2500,"Min@Sea 10:10PM ET",1.375,"Sea"
"OF","Chris Heisey",2500,"StL@Was 07:05PM ET",3.840,"Was"
"C","Jordan Pacheco",2500,"Cin@Mil 08:10PM ET",1.172,"Cin"
"2B","Eric Sogard",2500,"Det@Oak 10:05PM ET",0,"Oak"
"OF","Collin Cowgill",2500,"Bal@Cle 07:10PM ET",0.778,"Cle"
"2B/3B","Christian Colon",2500,"CWS@KC 08:15PM ET",3.438,"KC"
"SS","Danny Espinosa",2500,"StL@Was 07:05PM ET",4.872,"Was"
"2B/SS","Miguel Rojas",2500,"Mia@Atl 07:35PM ET",2.250,"Mia"
"2B/SS","Alexi Amarista",2500,"SD@Ari 09:40PM ET",4.750,"SD"
"OF","Slade Heathcott",2500,"NYY@TB 07:10PM ET",0,"NYY"
"2B","Scooter Gennett",2500,"Cin@Mil 08:10PM ET",6.063,"Mil"
"1B","Matt Adams",2500,"StL@Was 07:05PM ET",5.854,"StL"
"2B/SS","Cristhian Adames",2500,"SF@Col 08:40PM ET",1.828,"Col"
"3B/SS","Daniel Castro",2500,"Mia@Atl 07:35PM ET",3.129,"Atl"
"OF","Mikie Mahtook",2500,"NYY@TB 07:10PM ET",1.250,"TB"
"SS","Orlando Arcia",2500,"Cin@Mil 08:10PM ET",0,"Mil"
"SS","Aledmys Diaz",2500,"StL@Was 07:05PM ET",8.378,"StL"
"OF","Ichiro Suzuki",2400,"Mia@Atl 07:35PM ET",3.750,"Mia"
"SS","Erick Aybar",2400,"Mia@Atl 07:35PM ET",3.250,"Atl"
"C","Carlos Corporan",2400,"NYY@TB 07:10PM ET",0,"NYY"
"SS","Gregorio Petit",2400,"Hou@LAA 10:05PM ET",4.231,"LAA"
"2B/SS","Cliff Pennington",2400,"Hou@LAA 10:05PM ET",3.250,"LAA"
"OF","Antoan Richardson",2400,"Pit@Tex 08:05PM ET",0,"Pit"
"OF","Drew Stubbs",2400,"Pit@Tex 08:05PM ET",4.400,"Tex"
"C","Steve Clevenger",2400,"Min@Sea 10:10PM ET",4.000,"Sea"
"OF","Darin Mastroianni",2400,"Min@Sea 10:10PM ET",1.571,"Min"
"2B/3B","Darwin Barney",2400,"Bos@Tor 07:07PM ET",4.929,"Tor"
"OF","Abraham Almonte",2400,"Bal@Cle 07:10PM ET",0,"Cle"
"2B","Ryan Goins",2400,"Bos@Tor 07:07PM ET",2.929,"Tor"
"C","Tucker Barnhart",2400,"Cin@Mil 08:10PM ET",4.333,"Cin"
"C","Carlos Perez",2400,"Hou@LAA 10:05PM ET",4.677,"LAA"
"OF","Yorman Rodriguez",2400,"Cin@Mil 08:10PM ET",0,"Cin"
"2B/SS","Hanser Alberto",2400,"Pit@Tex 08:05PM ET",1.476,"Tex"
"C","Austin Hedges",2400,"SD@Ari 09:40PM ET",0,"SD"
"OF","Michael Reed",2400,"Cin@Mil 08:10PM ET",0,"Mil"
"C","Yadier Molina",2300,"StL@Was 07:05PM ET",6.468,"StL"
"C","Jose Lobaton",2300,"StL@Was 07:05PM ET",3.588,"Was"
"1B/3B","Chris Johnson",2300,"Mia@Atl 07:35PM ET",2.941,"Mia"
"OF","Craig Gentry",2300,"Hou@LAA 10:05PM ET",2.357,"LAA"
"OF","Tommy Pham",2300,"StL@Was 07:05PM ET",0.000,"StL"
"1B/3B","Jefry Marte",2300,"Hou@LAA 10:05PM ET",4.000,"LAA"
"C","Max Stassi",2300,"Hou@LAA 10:05PM ET",0.000,"Hou"
"C","Mike Zunino",2300,"Min@Sea 10:10PM ET",0,"Sea"
"C","Ramon Cabrera",2300,"Cin@Mil 08:10PM ET",3.000,"Cin"
"C","Christian Bethancourt",2300,"SD@Ari 09:40PM ET",4.739,"SD"
"2B","Jedd Gyorko",2300,"StL@Was 07:05PM ET",5.000,"StL"
"3B/SS","Ronald Torreyes",2300,"NYY@TB 07:10PM ET",4.158,"NYY"
"C","Justin O'Conner",2300,"NYY@TB 07:10PM ET",0,"TB"
"C","Jett Bandy",2300,"Hou@LAA 10:05PM ET",7.000,"LAA"
"OF","Alejandro De Aza",2200,"LAD@NYM 07:10PM ET",2.138,"NYM"
"C","Ryan Hanigan",2200,"Bos@Tor 07:07PM ET",4.389,"Bos"
"C","A.J. Ellis",2200,"LAD@NYM 07:10PM ET",4.739,"LAD"
"OF","Domonic Brown",2200,"Bos@Tor 07:07PM ET",0,"Tor"
"C","Austin Romine",2200,"NYY@TB 07:10PM ET",3.700,"NYY"
"SS","Eduardo Escobar",2200,"Min@Sea 10:10PM ET",4.633,"Min"
"C","John Ryan Murphy",2200,"Min@Sea 10:10PM ET",1.364,"Min"
"OF","Danny Santana",2200,"Min@Sea 10:10PM ET",6.903,"Min"
"C","Elias Diaz",2200,"Pit@Tex 08:05PM ET",0,"Pit"
"2B/3B","Josh Rutledge",2200,"Bos@Tor 07:07PM ET",4.524,"Bos"
"SS","Jorge Polanco",2200,"Min@Sea 10:10PM ET",4.769,"Min"
"2B/SS","Yadiel Rivera",2200,"Cin@Mil 08:10PM ET",3.000,"Mil"
"C","Chris Stewart",2100,"Pit@Tex 08:05PM ET",5.231,"Pit"
"1B/OF","Matt McBride",2100,"Det@Oak 10:05PM ET",2.500,"Oak"
"OF","Jake Smolinski",2100,"Det@Oak 10:05PM ET",2.833,"Oak"
"C","Eric Fryer",2100,"StL@Was 07:05PM ET",3.176,"StL"
"2B/OF","Tyler Ladendorf",2100,"Det@Oak 10:05PM ET",0.842,"Oak"
"C","Bryan Holaday",2100,"Pit@Tex 08:05PM ET",5.600,"Tex"
"2B","Ryan Brett",2100,"NYY@TB 07:10PM ET",0,"TB"
"C","Pedro Severino",2100,"StL@Was 07:05PM ET",2.000,"Was"
"C","Kevin Plawecki",2100,"LAD@NYM 07:10PM ET",3.964,"NYM"
"2B/SS","Rafael Furcal",2000,"Mia@Atl 07:35PM ET",0,"Mia"
"2B","Marco Scutaro",2000,"SF@Col 08:40PM ET",0,"SF"
"1B","Jeff Baker",2000,"Mia@Atl 07:35PM ET",0,"Mia"
"C","Gerald Laird",2000,"SD@Ari 09:40PM ET",0,"Ari"
"C","Brayan Pena",2000,"StL@Was 07:05PM ET",0,"StL"
"1B/OF","Corey Hart",2000,"Pit@Tex 08:05PM ET",0,"Pit"
"OF","Nate McLouth",2000,"StL@Was 07:05PM ET",0,"Was"
"C","Jeff Mathis",2000,"Mia@Atl 07:35PM ET",2.818,"Mia"
"C","Rene Rivera",2000,"LAD@NYM 07:10PM ET",4.750,"NYM"
"3B","Don Kelly",2000,"Mia@Atl 07:35PM ET",0,"Mia"
"C","Erik Kratz",2000,"Hou@LAA 10:05PM ET",0.667,"Hou"
"2B/3B","Maicer Izturis",2000,"Bos@Tor 07:07PM ET",0,"Tor"
"2B/3B","Brendan Ryan",2000,"Hou@LAA 10:05PM ET",0.000,"LAA"
"SS","Paul Janish",2000,"Bal@Cle 07:10PM ET",1.400,"Bal"
"C","Kurt Suzuki",2000,"Min@Sea 10:10PM ET",4.033,"Min"
"3B","Reid Brignac",2000,"Mia@Atl 07:35PM ET",2.308,"Atl"
"2B/3B","Adam Rosales",2000,"SD@Ari 09:40PM ET",3.162,"SD"
"C","Drew Butera",2000,"CWS@KC 08:15PM ET",4.000,"KC"
"2B/SS","Justin Sellers",2000,"SD@Ari 09:40PM ET",0,"SD"
"OF","Shane Robinson",2000,"Hou@LAA 10:05PM ET",2.462,"LAA"
"3B","Cole Figueroa",2000,"Pit@Tex 08:05PM ET",0.615,"Pit"
"C","John Hester",2000,"Hou@LAA 10:05PM ET",0,"LAA"
"OF","Gorkys Hernandez",2000,"SF@Col 08:40PM ET",0,"SF"
"2B/3B","Elian Herrera",2000,"LAD@NYM 07:10PM ET",0,"LAD"
