"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16721-73949","C","Joel","Eriksson Ek","9.199999809265137","2","3000","MIN@BOS","MIN","BOS","","","",""
"16721-73932","W","Roman","Lyubimov","0.800000011920929","2","3000","BUF@PHI","PHI","BUF","","","",""
"16721-38933","D","Slater","Koekkoek","3.7333331637912326","9","3000","TB@TOR","TB","TOR","","","",""
"16721-8868","W","Erik","Condra","4.2666665536386","54","3000","TB@TOR","TB","TOR","","","",""
"16721-8887","W","Ryan","Reaves","1.0666666825612385","6","3000","CGY@STL","STL","CGY","","","",""
"16721-42983","W","Joel","Armia","3.5999999046325684","4","3000","WPG@DAL","WPG","DAL","","","",""
"16721-8847","D","Robert","Bortuzzo","4.266666730244954","3","3000","CGY@STL","STL","CGY","","","",""
"16721-8863","W","Tom","Sestito","0.9600000381469727","5","3000","FLA@PIT","PIT","FLA","","","",""
"16721-11245","D","Brian","Strait","4.361538520226111","52","3000","WPG@DAL","WPG","DAL","","","",""
"16721-12192","C","Jacob","Josefson","4.433333396911621","3","3000","ARI@NJ","NJ","ARI","","","",""
"16721-39296","W","Curtis","McKenzie","4.799999872843425","3","3000","WPG@DAL","DAL","WPG","","","",""
"16721-12285","D","Taylor","Doherty","0","0","3000","TB@TOR","TOR","TB","","","",""
"16721-11147","D","T.J.","Brennan","5.371428353445871","7","3000","BUF@PHI","PHI","BUF","","","",""
"16721-12847","W","Landon","Ferraro","3.8352939381318936","68","3000","CGY@STL","STL","CGY","","","",""
"16721-8966","W","Trevor","Lewis","2.8799999237060545","5","3000","CLS@LA","LA","CLS","","","",""
"16721-8961","D","Andrew","Campbell","4.266666730244954","6","3000","TB@TOR","TOR","TB","","","",""
"16721-13954","D","David","Warsofsky","4.800000190734863","1","3000","FLA@PIT","PIT","FLA","","","",""
"16721-9203","W","Tom","Pyatt","10.640000152587891","5","3000","OTT@VAN","OTT","VAN","","","",""
"16721-12094","D","Kevin","Connauton","1.600000023841858","1","3000","ARI@NJ","ARI","NJ","","","",""
"16721-9196","W","Matt","Martin","2.8799999237060545","5","3000","TB@TOR","TOR","TB","","","",""
"16721-9185","D","Colby","Robak","0","0","3000","CGY@STL","CGY","STL","","","",""
"16721-58880","C","Ivan","Barbashev","0","0","3000","CGY@STL","STL","CGY","","","",""
"16721-39242","C","Tim","Schaller","8","3","3000","MIN@BOS","BOS","MIN","","","",""
"16721-12121","D","Cody","Goloubef","4.855814024459484","43","3000","CLS@LA","CLS","LA","","","",""
"16721-21521","C","Phil","Varone","0","3","3000","OTT@VAN","OTT","VAN","","","",""
"16721-11399","D","Michal","Jordan","3.4444444444444446","36","3000","CAR@DET","CAR","DET","","","",""
"16721-11396","C","Michael","Latta","3.0325579975926598","43","3000","CLS@LA","LA","CLS","","","",""
"16721-8287","D","Kyle","Quincey","3.2","5","3000","ARI@NJ","NJ","ARI","","","",""
"16721-11405","C","Ben","Smith","0.4000000059604645","4","3000","TB@TOR","TOR","TB","","","",""
"16721-12630","C","Michael","Chaput","5.099999904632568","8","3000","OTT@VAN","VAN","OTT","","","",""
"16721-8164","W","Chris","Thorburn","0","1","3000","WPG@DAL","WPG","DAL","","","",""
"16721-12625","W","Jordan","Weal","0.6857143129621234","14","3000","BUF@PHI","PHI","BUF","","","",""
"16721-8304","W","Jared","Boll","1.6","5","3000","ANH@SJ","ANH","SJ","","","",""
"16721-8185","W","Shawn","Thornton","2.8","50","3000","FLA@PIT","FLA","PIT","","","",""
"16721-9290","W","Bryan","Bickell","1.9200000762939453","5","3000","CAR@DET","CAR","DET","","","",""
"16721-12607","W","Quinton","Howden","3.696551618904903","58","3000","WPG@DAL","WPG","DAL","","","",""
"16721-13657","C","Derek","Grant","1.600000023841858","4","3000","BUF@PHI","BUF","PHI","","","",""
"16721-66620","W","Christian","Fischer","0","0","3000","ARI@NJ","ARI","NJ","","","",""
"16721-66611","W","Lawson","Crouse","2","4","3000","ARI@NJ","ARI","NJ","","","",""
"16721-39677","C","Brendan","Gaunce","2.6666666666666665","6","3000","OTT@VAN","VAN","OTT","","","",""
"16721-9314","D","Paul","Postma","2.2399999618530275","5","3000","WPG@DAL","WPG","DAL","","","",""
"16721-11295","D","Steven","Kampfer","4.912765827584774","47","3000","FLA@PIT","FLA","PIT","","","",""
"16721-54850","C","Gemel","Smith","1.600000023841858","1","3000","WPG@DAL","DAL","WPG","","","",""
"16721-66759","D","Thomas","Chabot","1.600000023841858","1","3000","OTT@VAN","OTT","VAN","","","",""
"16721-13742","D","Ben","Chiarot","1.600000023841858","4","3000","WPG@DAL","WPG","DAL","","","",""
"16721-13743","D","Mark","Borowiecki","2.5600000381469727","5","3000","OTT@VAN","OTT","VAN","","","",""
"16721-12744","D","Mark","Pysyk","1.9200000762939453","5","3000","FLA@PIT","FLA","PIT","","","",""
"16721-12738","W","Jordan","Nolan","1.6000000635782878","3","3000","CLS@LA","LA","CLS","","","",""
"16721-8330","D","Nicklas","Grossmann","1.600000023841858","1","3000","CGY@STL","CGY","STL","","","",""
"16721-66709","W","Jared","McCann","1.6","5","3000","FLA@PIT","FLA","PIT","","","",""
"16721-12732","C","Michael","Sgarbossa","1.600000023841858","1","3000","ANH@SJ","ANH","SJ","","","",""
"16721-70118","W","Miles","Wood","2.4000000953674316","2","3000","ARI@NJ","NJ","ARI","","","",""
"16721-8320","W","Steve","Ott","1.6000000635782878","3","3000","CAR@DET","DET","CAR","","","",""
"16721-70128","C","Danton","Heinen","1.600000023841858","4","3000","MIN@BOS","BOS","MIN","","","",""
"16721-68648","C","Sean","Kuraly","0","0","3000","MIN@BOS","BOS","MIN","","","",""
"16721-66746","W","Blake","Speers","2.133333365122477","3","3000","ARI@NJ","NJ","ARI","","","",""
"16721-68646","W","Brandon","Tanev","1.9200000762939453","5","3000","WPG@DAL","WPG","DAL","","","",""
"16721-8376","C","Gregory","Campbell","3.4439023645912727","82","3000","CLS@LA","CLS","LA","O","Suspension","",""
"16721-8368","D","Tom","Gilbert","6.566666920979817","3","3000","CLS@LA","LA","CLS","","","",""
"16721-11363","W","Brandon","Bollig","3.1407408537688077","54","3000","CGY@STL","CGY","STL","","","",""
"16721-23050","D","Klas","Dahlbeck","2.4000000953674316","4","3000","CAR@DET","CAR","DET","","","",""
"16721-23052","W","Teemu","Pulkkinen","3.3333333333333335","6","3000","MIN@BOS","MIN","BOS","","","",""
"16721-62861","W","Noel","Acciari","4.479999923706055","5","3000","MIN@BOS","BOS","MIN","","","",""
"16721-62856","W","Sergey","Kalinin","0","1","3000","ARI@NJ","NJ","ARI","","","",""
"16721-43140","C","Barclay","Goodrow","3.1142856052943637","14","3000","ANH@SJ","SJ","ANH","","","",""
"16721-12288","W","Tommy","Wingels","2.6666666666666665","6","3000","ANH@SJ","SJ","ANH","","","",""
"16721-14480","W","Nicolas","Deslauriers","1.600000023841858","4","3000","BUF@PHI","BUF","PHI","","","",""
"16721-14486","W","Garrett","Wilson","1.7655172676875674","29","3000","FLA@PIT","PIT","FLA","","","",""
"16721-8484","W","David","Clarkson","3.8260869565217392","23","3000","CLS@LA","CLS","LA","IR","Back","",""
"16721-14477","W","Byron","Froese","3.3428570883614674","56","3000","TB@TOR","TOR","TB","","","",""
"16721-14469","C","Freddie","Hamilton","0","1","3000","CGY@STL","CGY","STL","","","",""
"16721-70909","C","Logan","Brown","0","0","3000","OTT@VAN","OTT","VAN","","","",""
"16721-8648","D","Barret","Jackman","3.8904109589041096","73","3000","CGY@STL","STL","CGY","","","",""
"16721-43132","W","Martin","Frk","3.200000047683716","1","3000","CAR@DET","CAR","DET","","","",""
"16721-54066","D","Petteri","Lindbohm","3.2","10","3000","CGY@STL","STL","CGY","","","",""
"16721-15363","W","Tomas","Jurco","3.1636362942782315","44","3000","CAR@DET","DET","CAR","IR","Back","",""
"16721-43011","C","Laurent","Dauphin","6.6400001525878904","5","3000","ARI@NJ","ARI","NJ","","","",""
"16721-8576","C","Vernon","Fiddler","0.9600000381469727","5","3000","ARI@NJ","NJ","ARI","","","",""
"16721-8581","C","Kevin","Porter","2.887804915265339","41","3000","FLA@PIT","PIT","FLA","","","",""
"16721-8637","C","Jay","McClement","1.6","5","3000","CAR@DET","CAR","DET","","","",""
"16721-37880","W","Scott","Laughton","5.329577378823724","71","3000","BUF@PHI","PHI","BUF","IR","Knee","",""
"16721-8622","W","Devin","Setoguchi","4.479999923706055","5","3000","CLS@LA","LA","CLS","","","",""
